timestamp,equipment_id,equipment_type,runtime_hours,temperature_c,vibration_mm_s,power_kw,pressure,health_score,anomaly,failure_risk
2024-01-03 01:00:00,EQ_M001,Compressor,10298.8,25.2,8.0,24.24,6.11,20.0,1,100.0
2024-01-03 01:00:00,EQ_M002,Water Pump,12033.2,26.7,8.0,17.54,2.74,20.0,1,100.0
2024-01-03 01:00:00,EQ_M003,Air Handler,9465.1,23.1,6.22,14.13,3.25,25.5,1,100.0
2024-01-03 01:00:00,EQ_B001,Compressor,6583.2,26.2,4.11,24.83,6.52,67.9,0,62.1
2024-01-03 01:00:00,EQ_B002,Water Pump,9041.9,23.3,6.67,17.98,2.89,29.5,1,100.0
2024-01-03 02:00:00,EQ_M001,Compressor,10299.5,24.5,7.73,21.92,6.29,20.0,1,100.0
2024-01-03 02:00:00,EQ_M002,Water Pump,12034.1,28.6,8.0,16.18,2.93,20.0,1,100.0
2024-01-03 02:00:00,EQ_M003,Air Handler,9466.1,21.1,6.87,15.05,3.16,23.6,1,100.0
2024-01-03 02:00:00,EQ_B001,Compressor,6584.1,23.8,3.93,22.17,6.71,68.4,0,61.6
2024-01-03 02:00:00,EQ_B002,Water Pump,9042.7,24.1,6.72,16.06,3.17,29.3,1,100.0
2024-01-03 03:00:00,EQ_M001,Compressor,10300.4,24.8,7.47,23.96,6.54,20.0,1,100.0
2024-01-03 03:00:00,EQ_M002,Water Pump,12034.8,25.7,8.0,16.93,2.8,20.0,1,100.0
2024-01-03 03:00:00,EQ_M003,Air Handler,9467.0,25.3,7.05,14.7,3.24,23.0,1,100.0
2024-01-03 03:00:00,EQ_B001,Compressor,6584.6,23.6,4.19,21.89,6.52,67.6,0,62.4
2024-01-03 03:00:00,EQ_B002,Water Pump,9043.6,25.5,6.72,14.49,3.3,29.3,1,100.0
2024-01-03 04:00:00,EQ_M001,Compressor,10301.3,25.6,7.82,23.09,6.71,20.0,1,100.0
2024-01-03 04:00:00,EQ_M002,Water Pump,12035.8,28.7,8.0,16.93,2.89,20.0,1,100.0
2024-01-03 04:00:00,EQ_M003,Air Handler,9467.5,25.9,6.75,16.09,3.21,23.9,1,100.0
2024-01-03 04:00:00,EQ_B001,Compressor,6585.2,23.3,3.48,21.25,6.5,69.7,0,60.3
2024-01-03 04:00:00,EQ_B002,Water Pump,9044.2,25.4,6.72,14.27,3.06,29.3,1,100.0
2024-01-03 05:00:00,EQ_M001,Compressor,10301.8,24.7,7.8,21.78,5.78,20.0,1,100.0
2024-01-03 05:00:00,EQ_M002,Water Pump,12036.7,26.4,8.0,14.94,2.88,20.0,1,100.0
2024-01-03 05:00:00,EQ_M003,Air Handler,9468.1,24.7,6.81,14.58,3.15,23.7,1,100.0
2024-01-03 05:00:00,EQ_B001,Compressor,6586.1,24.6,3.36,25.38,6.4,70.1,0,59.9
2024-01-03 05:00:00,EQ_B002,Water Pump,9044.9,25.0,6.42,13.64,2.96,30.2,1,99.8
2024-01-03 06:00:00,EQ_M001,Compressor,10302.4,25.9,7.63,23.28,7.05,20.0,1,100.0
2024-01-03 06:00:00,EQ_M002,Water Pump,12037.6,27.6,8.0,15.03,3.07,20.0,1,100.0
2024-01-03 06:00:00,EQ_M003,Air Handler,9468.6,23.7,6.92,12.0,3.02,23.4,1,100.0
2024-01-03 06:00:00,EQ_B001,Compressor,6587.0,25.0,3.95,21.03,5.95,68.3,0,61.7
2024-01-03 06:00:00,EQ_B002,Water Pump,9045.8,24.3,6.66,14.46,2.58,29.4,1,100.0
2024-01-03 07:00:00,EQ_M001,Compressor,10303.2,24.0,7.45,23.18,6.57,20.0,1,100.0
2024-01-03 07:00:00,EQ_M002,Water Pump,12038.2,25.7,8.0,14.71,3.1,20.0,1,100.0
2024-01-03 07:00:00,EQ_M003,Air Handler,9469.5,24.6,7.49,14.38,3.15,21.7,1,100.0
2024-01-03 07:00:00,EQ_B001,Compressor,6587.8,23.4,4.14,21.76,6.68,67.7,0,62.3
2024-01-03 07:00:00,EQ_B002,Water Pump,9046.4,25.9,6.56,16.45,2.64,29.7,1,100.0
2024-01-03 08:00:00,EQ_M001,Compressor,10303.9,24.4,8.0,21.25,6.29,20.0,1,100.0
2024-01-03 08:00:00,EQ_M002,Water Pump,12039.0,27.5,8.0,15.38,2.77,20.0,1,100.0
2024-01-03 08:00:00,EQ_M003,Air Handler,9470.4,22.7,7.16,14.27,3.12,22.6,1,100.0
2024-01-03 08:00:00,EQ_B001,Compressor,6588.8,24.6,3.99,21.42,6.57,68.2,0,61.8
2024-01-03 08:00:00,EQ_B002,Water Pump,9047.2,26.1,6.26,12.78,3.1,30.6,1,99.4
2024-01-03 09:00:00,EQ_M001,Compressor,10304.7,26.7,7.44,18.68,6.89,20.0,1,100.0
2024-01-03 09:00:00,EQ_M002,Water Pump,12039.9,28.0,8.0,14.34,3.12,20.0,1,100.0
2024-01-03 09:00:00,EQ_M003,Air Handler,9471.0,23.0,7.25,13.66,3.02,22.3,1,100.0
2024-01-03 09:00:00,EQ_B001,Compressor,6589.5,25.1,4.58,21.59,6.34,66.4,0,63.6
2024-01-03 09:00:00,EQ_B002,Water Pump,9047.8,25.3,6.43,15.89,2.67,30.1,1,99.9
2024-01-03 10:00:00,EQ_M001,Compressor,10305.6,26.9,7.85,21.6,6.35,20.0,1,100.0
2024-01-03 10:00:00,EQ_M002,Water Pump,12040.5,30.1,8.0,15.55,3.28,20.0,1,100.0
2024-01-03 10:00:00,EQ_M003,Air Handler,9471.8,23.8,6.95,13.79,2.83,23.3,1,100.0
2024-01-03 10:00:00,EQ_B001,Compressor,6590.2,21.9,3.56,20.13,6.56,69.5,0,60.5
2024-01-03 10:00:00,EQ_B002,Water Pump,9048.3,24.2,6.37,11.57,3.12,30.3,1,99.7
2024-01-03 11:00:00,EQ_M001,Compressor,10306.3,25.2,7.79,16.24,6.85,20.0,1,100.0
2024-01-03 11:00:00,EQ_M002,Water Pump,12041.2,29.5,8.0,16.39,3.02,20.0,1,100.0
2024-01-03 11:00:00,EQ_M003,Air Handler,9472.4,23.0,6.95,16.26,2.95,23.2,1,100.0
2024-01-03 11:00:00,EQ_B001,Compressor,6591.1,23.2,4.07,21.69,6.35,67.9,0,62.1
2024-01-03 11:00:00,EQ_B002,Water Pump,9048.9,24.6,5.73,13.97,3.24,32.2,1,97.8
2024-01-03 12:00:00,EQ_M001,Compressor,10307.2,24.1,7.93,22.14,5.96,20.0,1,100.0
2024-01-03 12:00:00,EQ_M002,Water Pump,12041.9,27.5,8.0,15.66,2.62,20.0,1,100.0
2024-01-03 12:00:00,EQ_M003,Air Handler,9473.3,23.8,7.1,12.03,3.09,22.8,1,100.0
2024-01-03 12:00:00,EQ_B001,Compressor,6591.7,24.8,3.98,22.71,6.14,68.2,0,61.8
2024-01-03 12:00:00,EQ_B002,Water Pump,9049.8,22.9,6.84,14.2,2.8,28.9,1,100.0
2024-01-03 13:00:00,EQ_M001,Compressor,10308.0,23.5,7.5,21.26,6.39,20.0,1,100.0
2024-01-03 13:00:00,EQ_M002,Water Pump,12042.7,28.1,8.0,15.29,2.89,20.0,1,100.0
2024-01-03 13:00:00,EQ_M003,Air Handler,9474.2,23.8,6.78,15.26,2.93,23.7,1,100.0
2024-01-03 13:00:00,EQ_B001,Compressor,6592.5,25.4,3.64,22.49,6.43,69.2,0,60.8
2024-01-03 13:00:00,EQ_B002,Water Pump,9050.4,22.5,6.34,14.33,2.97,30.4,1,99.6
2024-01-03 14:00:00,EQ_M001,Compressor,10308.7,24.8,8.0,20.52,5.88,20.0,1,100.0
2024-01-03 14:00:00,EQ_M002,Water Pump,12043.4,29.8,8.0,14.81,2.87,20.0,1,100.0
2024-01-03 14:00:00,EQ_M003,Air Handler,9475.1,24.2,7.1,14.87,2.79,22.8,1,100.0
2024-01-03 14:00:00,EQ_B001,Compressor,6593.3,23.9,3.82,21.97,6.28,68.6,0,61.4
2024-01-03 14:00:00,EQ_B002,Water Pump,9051.3,24.9,6.36,15.89,3.21,30.3,1,99.7
2024-01-03 15:00:00,EQ_M001,Compressor,10309.5,23.9,8.0,19.75,6.31,20.0,1,100.0
2024-01-03 15:00:00,EQ_M002,Water Pump,12044.2,27.1,8.0,18.31,2.72,20.0,1,100.0
2024-01-03 15:00:00,EQ_M003,Air Handler,9475.7,25.4,7.6,13.7,3.2,21.3,1,100.0
2024-01-03 15:00:00,EQ_B001,Compressor,6594.2,23.4,3.69,25.58,6.82,69.0,0,61.0
2024-01-03 15:00:00,EQ_B002,Water Pump,9051.8,24.7,6.62,15.99,3.08,29.5,1,100.0
2024-01-03 16:00:00,EQ_M001,Compressor,10310.0,24.7,7.86,21.28,6.99,20.0,1,100.0
2024-01-03 16:00:00,EQ_M002,Water Pump,12044.8,30.4,8.0,12.89,2.66,20.0,1,100.0
2024-01-03 16:00:00,EQ_M003,Air Handler,9476.3,25.6,7.08,16.6,2.84,22.8,1,100.0
2024-01-03 16:00:00,EQ_B001,Compressor,6594.9,24.1,4.43,21.11,6.68,66.8,0,63.2
2024-01-03 16:00:00,EQ_B002,Water Pump,9052.8,25.6,6.81,15.42,2.75,28.9,1,100.0
2024-01-03 17:00:00,EQ_M001,Compressor,10310.9,23.9,7.73,24.4,6.34,20.0,1,100.0
2024-01-03 17:00:00,EQ_M002,Water Pump,12045.6,30.0,8.0,17.29,2.79,20.0,1,100.0
2024-01-03 17:00:00,EQ_M003,Air Handler,9476.9,24.7,6.9,17.17,3.03,23.3,1,100.0
2024-01-03 17:00:00,EQ_B001,Compressor,6595.7,25.4,4.05,23.58,6.32,67.9,0,62.1
2024-01-03 17:00:00,EQ_B002,Water Pump,9053.5,24.9,6.55,15.95,2.75,29.7,1,100.0
2024-01-03 18:00:00,EQ_M001,Compressor,10311.7,25.1,7.64,22.76,6.73,20.0,1,100.0
2024-01-03 18:00:00,EQ_M002,Water Pump,12046.4,29.4,8.0,16.46,2.87,20.0,1,100.0
2024-01-03 18:00:00,EQ_M003,Air Handler,9477.5,24.3,6.99,14.98,3.0,23.1,1,100.0
2024-01-03 18:00:00,EQ_B001,Compressor,6596.5,23.8,3.79,20.11,6.68,68.7,0,61.3
2024-01-03 18:00:00,EQ_B002,Water Pump,9054.2,24.4,6.54,14.07,2.94,29.7,1,100.0
2024-01-03 19:00:00,EQ_M001,Compressor,10312.5,24.6,8.0,22.99,6.23,20.0,1,100.0
2024-01-03 19:00:00,EQ_M002,Water Pump,12047.3,29.0,8.0,16.3,3.3,20.0,1,100.0
2024-01-03 19:00:00,EQ_M003,Air Handler,9478.1,22.3,6.69,16.08,2.91,24.0,1,100.0
2024-01-03 19:00:00,EQ_B001,Compressor,6597.2,25.1,4.53,22.92,6.21,66.4,0,63.6
2024-01-03 19:00:00,EQ_B002,Water Pump,9055.0,26.1,6.38,12.26,2.94,30.2,1,99.8
2024-01-03 20:00:00,EQ_M001,Compressor,10313.4,23.1,7.77,24.11,6.39,20.0,1,100.0
2024-01-03 20:00:00,EQ_M002,Water Pump,12048.1,29.3,8.0,12.92,3.14,20.0,1,100.0
2024-01-03 20:00:00,EQ_M003,Air Handler,9479.0,23.6,7.12,13.94,3.1,22.6,1,100.0
2024-01-03 20:00:00,EQ_B001,Compressor,6597.9,24.7,5.33,24.61,6.57,64.0,0,66.0
2024-01-03 20:00:00,EQ_B002,Water Pump,9055.6,24.2,6.25,18.25,2.88,30.6,1,99.4
2024-01-03 21:00:00,EQ_M001,Compressor,10314.2,27.3,7.87,20.39,5.95,20.0,1,100.0
2024-01-03 21:00:00,EQ_M002,Water Pump,12049.0,29.9,8.0,15.78,3.29,20.0,1,100.0
2024-01-03 21:00:00,EQ_M003,Air Handler,9479.9,23.0,6.43,16.5,2.89,24.7,1,100.0
2024-01-03 21:00:00,EQ_B001,Compressor,6598.4,23.3,3.94,22.32,6.55,68.2,0,61.8
2024-01-03 21:00:00,EQ_B002,Water Pump,9056.6,25.0,6.67,13.59,2.86,29.3,1,100.0
2024-01-03 22:00:00,EQ_M001,Compressor,10314.8,22.6,7.69,17.59,6.26,20.0,1,100.0
2024-01-03 22:00:00,EQ_M002,Water Pump,12049.9,29.5,8.0,14.49,3.1,20.0,1,100.0
2024-01-03 22:00:00,EQ_M003,Air Handler,9480.5,24.8,6.88,16.19,2.95,23.4,1,100.0
2024-01-03 22:00:00,EQ_B001,Compressor,6599.2,23.7,3.39,22.61,6.83,69.8,0,60.2
2024-01-03 22:00:00,EQ_B002,Water Pump,9057.5,25.7,6.86,13.86,3.25,28.7,1,100.0
2024-01-03 23:00:00,EQ_M001,Compressor,10315.4,26.8,8.0,20.81,6.69,20.0,1,100.0
2024-01-03 23:00:00,EQ_M002,Water Pump,12050.8,28.2,8.0,14.19,3.22,20.0,1,100.0
2024-01-03 23:00:00,EQ_M003,Air Handler,9481.2,23.9,7.21,13.36,2.86,22.4,1,100.0
2024-01-03 23:00:00,EQ_B001,Compressor,6599.8,24.3,4.19,25.11,6.76,67.4,0,62.6
2024-01-03 23:00:00,EQ_B002,Water Pump,9058.4,23.5,6.28,12.84,2.9,30.4,1,99.6
2024-01-04 00:00:00,EQ_M001,Compressor,10316.1,24.2,7.82,20.91,6.38,20.0,1,100.0
2024-01-04 00:00:00,EQ_M002,Water Pump,12051.6,28.1,8.0,16.39,2.91,20.0,1,100.0
2024-01-04 00:00:00,EQ_M003,Air Handler,9482.0,23.7,7.16,12.85,3.25,22.5,1,100.0
2024-01-04 00:00:00,EQ_B001,Compressor,6600.4,25.0,4.2,25.47,7.03,67.4,0,62.6
2024-01-04 00:00:00,EQ_B002,Water Pump,9059.4,24.0,6.6,16.29,3.02,29.4,1,100.0
2024-01-04 01:00:00,EQ_M001,Compressor,10316.9,24.4,7.87,22.43,5.8,20.0,1,100.0
2024-01-04 01:00:00,EQ_M002,Water Pump,12052.6,28.1,8.0,15.55,2.97,20.0,1,100.0
2024-01-04 01:00:00,EQ_M003,Air Handler,9482.6,25.0,6.81,16.05,2.67,23.5,1,100.0
2024-01-04 01:00:00,EQ_B001,Compressor,6601.1,24.5,3.61,24.78,6.14,69.2,0,60.8
2024-01-04 01:00:00,EQ_B002,Water Pump,9059.9,23.4,6.38,15.94,3.13,30.1,1,99.9
2024-01-04 02:00:00,EQ_M001,Compressor,10317.7,24.1,7.58,22.06,6.32,20.0,1,100.0
2024-01-04 02:00:00,EQ_M002,Water Pump,12053.1,29.6,8.0,13.04,2.58,20.0,1,100.0
2024-01-04 02:00:00,EQ_M003,Air Handler,9483.2,23.2,7.0,17.14,2.95,22.9,1,100.0
2024-01-04 02:00:00,EQ_B001,Compressor,6601.8,24.2,4.21,23.2,6.69,67.3,0,62.7
2024-01-04 02:00:00,EQ_B002,Water Pump,9060.6,23.0,6.34,15.56,3.15,30.2,1,99.8
2024-01-04 03:00:00,EQ_M001,Compressor,10318.5,23.6,7.36,17.19,6.63,20.0,1,100.0
2024-01-04 03:00:00,EQ_M002,Water Pump,12054.1,28.9,8.0,14.38,2.93,20.0,1,100.0
2024-01-04 03:00:00,EQ_M003,Air Handler,9484.1,23.4,7.26,11.97,2.85,22.2,1,100.0
2024-01-04 03:00:00,EQ_B001,Compressor,6602.7,24.2,3.76,18.6,7.06,68.7,0,61.3
2024-01-04 03:00:00,EQ_B002,Water Pump,9061.2,23.6,6.24,14.42,2.82,30.5,1,99.5
2024-01-04 04:00:00,EQ_M001,Compressor,10319.0,22.5,7.91,20.94,6.34,20.0,1,100.0
2024-01-04 04:00:00,EQ_M002,Water Pump,12054.9,27.0,8.0,16.07,3.33,20.0,1,100.0
2024-01-04 04:00:00,EQ_M003,Air Handler,9484.6,24.3,6.8,13.24,2.76,23.6,1,100.0
2024-01-04 04:00:00,EQ_B001,Compressor,6603.3,23.4,4.28,22.75,6.41,67.1,0,62.9
2024-01-04 04:00:00,EQ_B002,Water Pump,9062.2,24.7,6.31,15.04,3.16,30.3,1,99.7
2024-01-04 05:00:00,EQ_M001,Compressor,10319.8,25.9,7.86,23.04,6.88,20.0,1,100.0
2024-01-04 05:00:00,EQ_M002,Water Pump,12055.4,27.9,8.0,15.52,3.13,20.0,1,100.0
2024-01-04 05:00:00,EQ_M003,Air Handler,9485.4,23.7,7.02,16.13,2.99,22.9,1,100.0
2024-01-04 05:00:00,EQ_B001,Compressor,6604.1,22.8,4.18,19.73,6.39,67.4,0,62.6
2024-01-04 05:00:00,EQ_B002,Water Pump,9062.8,22.6,6.43,14.32,3.08,29.9,1,100.0
2024-01-04 06:00:00,EQ_M001,Compressor,10320.4,23.2,7.84,22.66,6.2,20.0,1,100.0
2024-01-04 06:00:00,EQ_M002,Water Pump,12056.3,26.9,8.0,12.79,3.09,20.0,1,100.0
2024-01-04 06:00:00,EQ_M003,Air Handler,9485.9,24.0,6.15,16.04,3.11,25.5,1,100.0
2024-01-04 06:00:00,EQ_B001,Compressor,6604.6,24.4,4.27,19.53,6.47,67.1,0,62.9
2024-01-04 06:00:00,EQ_B002,Water Pump,9063.6,22.7,6.51,14.41,2.83,29.7,1,100.0
2024-01-04 07:00:00,EQ_M001,Compressor,10321.0,24.5,7.64,22.12,6.46,20.0,1,100.0
2024-01-04 07:00:00,EQ_M002,Water Pump,12056.9,27.8,8.0,15.07,2.96,20.0,1,100.0
2024-01-04 07:00:00,EQ_M003,Air Handler,9486.8,24.9,6.94,14.87,2.78,23.1,1,100.0
2024-01-04 07:00:00,EQ_B001,Compressor,6605.2,23.3,4.14,21.15,6.43,67.5,0,62.5
2024-01-04 07:00:00,EQ_B002,Water Pump,9064.2,24.2,6.72,18.47,2.79,29.1,1,100.0
2024-01-04 08:00:00,EQ_M001,Compressor,10321.7,23.5,6.92,21.04,6.27,20.0,1,100.0
2024-01-04 08:00:00,EQ_M002,Water Pump,12057.4,29.0,8.0,15.35,3.13,20.0,1,100.0
2024-01-04 08:00:00,EQ_M003,Air Handler,9487.6,23.5,7.11,16.06,2.87,22.6,1,100.0
2024-01-04 08:00:00,EQ_B001,Compressor,6605.7,23.7,4.13,19.51,6.36,67.5,0,62.5
2024-01-04 08:00:00,EQ_B002,Water Pump,9065.1,24.4,6.37,17.18,3.18,30.1,1,99.9
2024-01-04 09:00:00,EQ_M001,Compressor,10322.7,24.3,7.63,23.29,6.75,20.0,1,100.0
2024-01-04 09:00:00,EQ_M002,Water Pump,12058.2,29.4,8.0,15.57,3.09,20.0,1,100.0
2024-01-04 09:00:00,EQ_M003,Air Handler,9488.1,24.5,7.2,15.86,2.7,22.3,1,100.0
2024-01-04 09:00:00,EQ_B001,Compressor,6606.5,23.9,4.13,21.0,6.78,67.5,0,62.5
2024-01-04 09:00:00,EQ_B002,Water Pump,9066.1,22.7,6.75,13.65,2.94,28.9,1,100.0
2024-01-04 10:00:00,EQ_M001,Compressor,10323.3,24.4,7.93,23.96,6.22,20.0,1,100.0
2024-01-04 10:00:00,EQ_M002,Water Pump,12058.8,27.8,8.0,13.97,3.34,20.0,1,100.0
2024-01-04 10:00:00,EQ_M003,Air Handler,9488.9,24.7,6.76,13.38,3.04,23.6,1,100.0
2024-01-04 10:00:00,EQ_B001,Compressor,6607.5,23.3,4.26,19.83,6.65,67.1,0,62.9
2024-01-04 10:00:00,EQ_B002,Water Pump,9067.0,24.6,6.75,14.2,3.43,28.9,1,100.0
2024-01-04 11:00:00,EQ_M001,Compressor,10324.1,24.0,7.95,22.65,6.75,20.0,1,100.0
2024-01-04 11:00:00,EQ_M002,Water Pump,12059.3,28.9,8.0,15.32,3.07,20.0,1,100.0
2024-01-04 11:00:00,EQ_M003,Air Handler,9489.8,23.3,6.71,16.88,2.79,23.8,1,100.0
2024-01-04 11:00:00,EQ_B001,Compressor,6608.1,23.3,4.03,21.86,6.33,67.8,0,62.2
2024-01-04 11:00:00,EQ_B002,Water Pump,9067.7,24.5,6.67,16.22,3.31,29.1,1,100.0
2024-01-04 12:00:00,EQ_M001,Compressor,10324.8,25.0,8.0,23.47,6.85,20.0,1,100.0
2024-01-04 12:00:00,EQ_M002,Water Pump,12060.1,28.2,8.0,15.81,2.88,20.0,1,100.0
2024-01-04 12:00:00,EQ_M003,Air Handler,9490.4,22.7,7.24,14.76,3.06,22.1,1,100.0
2024-01-04 12:00:00,EQ_B001,Compressor,6609.0,23.7,4.31,21.19,6.99,67.0,0,63.0
2024-01-04 12:00:00,EQ_B002,Water Pump,9068.7,23.4,6.16,15.26,2.59,30.7,1,99.3
2024-01-04 13:00:00,EQ_M001,Compressor,10325.7,22.9,7.65,23.65,6.38,20.0,1,100.0
2024-01-04 13:00:00,EQ_M002,Water Pump,12061.0,29.2,8.0,15.73,3.3,20.0,1,100.0
2024-01-04 13:00:00,EQ_M003,Air Handler,9491.3,23.2,7.01,15.35,2.76,22.8,1,100.0
2024-01-04 13:00:00,EQ_B001,Compressor,6609.5,21.9,4.04,21.42,5.84,67.8,0,62.2
2024-01-04 13:00:00,EQ_B002,Water Pump,9069.3,22.9,6.09,11.46,3.3,30.9,1,99.1
2024-01-04 14:00:00,EQ_M001,Compressor,10326.5,25.1,7.82,22.59,6.25,20.0,1,100.0
2024-01-04 14:00:00,EQ_M002,Water Pump,12062.0,26.3,8.0,14.05,2.79,20.0,1,100.0
2024-01-04 14:00:00,EQ_M003,Air Handler,9492.2,24.5,7.49,11.05,2.73,21.4,1,100.0
2024-01-04 14:00:00,EQ_B001,Compressor,6610.2,25.3,4.05,22.83,6.16,67.7,0,62.3
2024-01-04 14:00:00,EQ_B002,Water Pump,9070.1,24.2,6.58,16.06,3.26,29.4,1,100.0
2024-01-04 15:00:00,EQ_M001,Compressor,10327.3,23.7,7.82,25.5,6.43,20.0,1,100.0
2024-01-04 15:00:00,EQ_M002,Water Pump,12062.5,27.8,8.0,16.96,2.81,20.0,1,100.0
2024-01-04 15:00:00,EQ_M003,Air Handler,9493.0,25.2,7.2,16.16,2.98,22.2,1,100.0
2024-01-04 15:00:00,EQ_B001,Compressor,6610.8,23.7,3.97,21.11,6.75,67.9,0,62.1
2024-01-04 15:00:00,EQ_B002,Water Pump,9070.6,24.1,6.56,12.39,2.86,29.4,1,100.0
2024-01-04 16:00:00,EQ_M001,Compressor,10328.0,23.8,8.0,18.36,6.38,20.0,1,100.0
2024-01-04 16:00:00,EQ_M002,Water Pump,12063.2,28.7,8.0,12.22,3.21,20.0,1,100.0
2024-01-04 16:00:00,EQ_M003,Air Handler,9493.7,23.1,7.51,13.09,2.96,21.3,1,100.0
2024-01-04 16:00:00,EQ_B001,Compressor,6611.6,23.4,4.35,25.52,6.58,66.8,0,63.2
2024-01-04 16:00:00,EQ_B002,Water Pump,9071.2,24.1,6.48,14.6,2.83,29.7,1,100.0
2024-01-04 17:00:00,EQ_M001,Compressor,10328.6,25.0,7.96,23.33,6.28,20.0,1,100.0
2024-01-04 17:00:00,EQ_M002,Water Pump,12064.2,29.3,8.0,15.23,3.02,20.0,1,100.0
2024-01-04 17:00:00,EQ_M003,Air Handler,9494.3,24.2,6.82,13.55,3.05,23.4,1,100.0
2024-01-04 17:00:00,EQ_B001,Compressor,6612.6,24.8,3.74,23.75,6.12,68.6,0,61.4
2024-01-04 17:00:00,EQ_B002,Water Pump,9071.7,22.6,6.61,13.92,2.94,29.3,1,100.0
2024-01-04 18:00:00,EQ_M001,Compressor,10329.2,23.3,7.5,24.37,6.73,20.0,1,100.0
2024-01-04 18:00:00,EQ_M002,Water Pump,12064.9,28.3,8.0,16.54,3.02,20.0,1,100.0
2024-01-04 18:00:00,EQ_M003,Air Handler,9495.2,23.3,6.79,13.55,3.08,23.4,1,100.0
2024-01-04 18:00:00,EQ_B001,Compressor,6613.2,22.6,4.37,27.11,6.75,66.7,0,63.3
2024-01-04 18:00:00,EQ_B002,Water Pump,9072.4,25.1,6.57,15.09,2.99,29.4,1,100.0
2024-01-04 19:00:00,EQ_M001,Compressor,10329.8,24.6,7.51,21.73,6.66,20.0,1,100.0
2024-01-04 19:00:00,EQ_M002,Water Pump,12065.8,30.4,8.0,13.84,3.35,20.0,1,100.0
2024-01-04 19:00:00,EQ_M003,Air Handler,9495.9,24.0,7.28,13.62,2.71,22.0,1,100.0
2024-01-04 19:00:00,EQ_B001,Compressor,6614.1,23.2,3.96,21.99,6.79,67.9,0,62.1
2024-01-04 19:00:00,EQ_B002,Water Pump,9073.1,23.1,6.61,14.96,3.21,29.2,1,100.0
2024-01-04 20:00:00,EQ_M001,Compressor,10330.6,25.3,7.23,22.53,6.43,20.0,1,100.0
2024-01-04 20:00:00,EQ_M002,Water Pump,12066.4,28.6,8.0,14.32,3.24,20.0,1,100.0
2024-01-04 20:00:00,EQ_M003,Air Handler,9496.7,24.2,7.58,14.26,3.15,21.1,1,100.0
2024-01-04 20:00:00,EQ_B001,Compressor,6614.7,25.4,3.48,21.71,6.68,69.4,0,60.6
2024-01-04 20:00:00,EQ_B002,Water Pump,9073.6,24.6,6.99,14.62,2.87,28.1,1,100.0
2024-01-04 21:00:00,EQ_M001,Compressor,10331.5,21.9,8.0,21.06,6.82,20.0,1,100.0
2024-01-04 21:00:00,EQ_M002,Water Pump,12067.1,27.4,8.0,15.19,2.89,20.0,1,100.0
2024-01-04 21:00:00,EQ_M003,Air Handler,9497.4,23.7,7.16,11.74,2.99,22.3,1,100.0
2024-01-04 21:00:00,EQ_B001,Compressor,6615.5,24.8,4.27,24.32,6.3,67.0,0,63.0
2024-01-04 21:00:00,EQ_B002,Water Pump,9074.3,24.9,6.61,13.24,3.08,29.2,1,100.0
2024-01-04 22:00:00,EQ_M001,Compressor,10332.3,23.0,8.0,22.26,6.61,20.0,1,100.0
2024-01-04 22:00:00,EQ_M002,Water Pump,12067.8,27.3,8.0,12.69,3.2,20.0,1,100.0
2024-01-04 22:00:00,EQ_M003,Air Handler,9498.0,23.8,6.37,14.81,3.31,24.7,1,100.0
2024-01-04 22:00:00,EQ_B001,Compressor,6616.1,22.5,4.05,23.15,6.64,67.6,0,62.4
2024-01-04 22:00:00,EQ_B002,Water Pump,9074.9,23.4,6.49,14.6,3.02,29.6,1,100.0
2024-01-04 23:00:00,EQ_M001,Compressor,10333.0,25.8,7.77,22.02,6.91,20.0,1,100.0
2024-01-04 23:00:00,EQ_M002,Water Pump,12068.5,27.1,8.0,15.71,2.96,20.0,1,100.0
2024-01-04 23:00:00,EQ_M003,Air Handler,9498.8,23.4,7.11,15.92,2.89,22.4,1,100.0
2024-01-04 23:00:00,EQ_B001,Compressor,6616.7,24.5,4.35,20.74,6.67,66.7,0,63.3
2024-01-04 23:00:00,EQ_B002,Water Pump,9075.6,24.5,6.59,16.35,2.85,29.3,1,100.0
2024-01-05 00:00:00,EQ_M001,Compressor,10333.5,24.2,8.0,18.84,6.57,20.0,1,100.0
2024-01-05 00:00:00,EQ_M002,Water Pump,12069.3,27.6,8.0,17.53,2.72,20.0,1,100.0
2024-01-05 00:00:00,EQ_M003,Air Handler,9499.3,25.0,6.96,12.36,2.85,22.9,1,100.0
2024-01-05 00:00:00,EQ_B001,Compressor,6617.4,24.4,3.81,20.22,6.2,68.4,0,61.6
2024-01-05 00:00:00,EQ_B002,Water Pump,9076.6,23.4,6.77,15.28,3.1,28.7,1,100.0
2024-01-05 01:00:00,EQ_M001,Compressor,10334.5,25.1,7.94,23.63,6.89,20.0,1,100.0
2024-01-05 01:00:00,EQ_M002,Water Pump,12069.8,28.2,8.0,12.61,2.81,20.0,1,100.0
2024-01-05 01:00:00,EQ_M003,Air Handler,9500.0,22.0,6.3,14.06,3.37,24.9,1,100.0
2024-01-05 01:00:00,EQ_B001,Compressor,6618.2,23.8,4.12,20.22,6.4,67.4,0,62.6
2024-01-05 01:00:00,EQ_B002,Water Pump,9077.4,22.6,6.57,13.24,3.07,29.3,1,100.0
2024-01-05 02:00:00,EQ_M001,Compressor,10335.3,25.2,7.2,23.75,6.3,20.0,1,100.0
